timestamp,host_id,user_id,user_role,process_name,parent_process,command_text,script_type,command_length,num_arguments,execution_result,is_anomaly,anomaly_score,predicted_anomaly,,,,,,,,,,
21/12/2025 11:29,host_03,user_01,Standard,python.exe,explorer.exe,New-Registry C:\Users\Public.log St,python,35,2,success,benign,-0.119080165,0,,,,,,,,,,
31/12/2025 13:08,host_02,user_08,Standard,notepad.exe,explorer.exe,Start-Job C:\Users\Public.txt Stop-Job /usr/bi,notepad,46,2,success,benign,-0.089801232,0,,,,,,,,,,
15/12/2025 15:44,host_02,user_05,Standard,regsvr32.exe,explorer.exe,Get-File /tmp.log S,regsvr32,19,2,success,benign,-0.114321534,0,,,,,,,,,,
17/12/2025 16:35,host_03,user_06,Standard,python.exe,rundll32.exe,Remove-Service /usr/bin.py Ne,python,29,2,success,benign,-0.262671933,0,,,,,,,,,,
03/12/2025 14:48,host_02,user_02,Standard,cmd.exe,wscript.exe,New-File /tmp.log Start-Job C:\Wi,cmd,33,2,success,benign,-0.218579705,0,,,,,,,,,,
30/12/2025 08:10,host_03,user_06,Standard,cmd.exe,explorer.exe,Set-File /tmp.ps1,cmd,17,1,success,benign,-0.075594332,0,,,,,,,,,,
05/12/2025 11:08,host_02,user_01,Standard,notepad.exe,explorer.exe,Remove-Registry C:\Users\Public.log Stop-,notepad,41,2,success,benign,-0.126578426,0,,,,,,,,,,
21/12/2025 17:39,host_03,user_04,Standard,cmd.exe,explorer.exe,New-Registry C:\Windows\Temp.log Remove-Job /tmp.p,cmd,50,2,success,benign,-0.058258868,0,,,,,,,,,,
28/12/2025 08:10,host_02,user_07,Standard,powershell.exe,wscript.exe,Remove-File /usr/bin.log Get-Registry /usr/bi,powershell,45,2,success,benign,-0.172970062,0,,,,,,,,,,
23/12/2025 12:40,host_01,user_09,Standard,cmd.exe,wscript.exe,Get-Job C:\Users\Public.py Set-P,cmd,32,2,success,benign,-0.126757481,0,,,,,,,,,,
05/12/2025 02:57,host_01,user_02,Standard,notepad.exe,powershell.exe,Get-Job C:\Users\Public.ps1 New-Job /usr/bin.ps1 Set-Registry /tmp.py Remove-File C:\Users\Publi,notepad,96,4,success,suspicious,0.018918913344176936,1,,,,,,,,,,
26/12/2025 13:03,host_02,user_10,Standard,cscript.exe,explorer.exe,Set-File /usr/bin.py Get-Registr,cscript,32,2,success,benign,-0.135559318,0,,,,,,,,,,
21/12/2025 12:40,host_03,user_03,Standard,cmd.exe,explorer.exe,Remove-Registry /usr/bin.ps1 Start-Se,cmd,37,2,success,benign,-0.129922213,0,,,,,,,,,,
04/12/2025 11:29,host_01,user_07,Standard,cmd.exe,rundll32.exe,New-Job /usr/bin.t,cmd,18,1,success,benign,-0.082769242,0,,,,,,,,,,
17/12/2025 11:31,host_02,user_01,Standard,powershell.exe,explorer.exe,Stop-Job C:\Users\Public.py Get,powershell,31,2,success,benign,-0.180914017,0,,,,,,,,,,
11/12/2025 09:25,host_01,user_04,Standard,python.exe,rundll32.exe,Set-Job /usr/bin.log Remove-Job /tmp.ps1 Get-File,python,49,3,success,benign,-0.002330691,1,,,,,,,,,,
04/12/2025 12:21,host_02,user_04,Standard,python.exe,explorer.exe,Remove-File /tmp.log Remove-File /usr/bin.p,python,43,2,success,benign,-0.105533761,0,,,,,,,,,,
07/12/2025 15:58,host_01,user_10,Standard,notepad.exe,explorer.exe,Remove-Registry /usr/bin.ps1 Start,notepad,34,2,success,benign,-0.2084319,0,,,,,,,,,,
14/12/2025 00:05,host_02,user_10,Standard,notepad.exe,explorer.exe,New-Registry C:\Windows\Temp.ps1 Get-Process /usr/bin.log Start-Registry /usr/bin.txt,notepad,85,3,success,suspicious,-0.148073509,0,,,,,,,,,,
30/12/2025 11:49,host_01,user_07,Standard,powershell.exe,python.exe,Stop-Process /usr/bin.log New-Service /tmp.,powershell,43,2,success,benign,-0.076618676,0,,,,,,,,,,
08/12/2025 11:18,host_03,user_06,Standard,powershell.exe,explorer.exe,Get-Process C:\Windo,powershell,20,1,success,benign,-0.107452466,0,,,,,,,,,,
05/12/2025 12:09,host_03,user_05,Standard,powershell.exe,explorer.exe,Remove-Registry,powershell,15,1,success,benign,-0.01841446,0,,,,,,,,,,
18/12/2025 12:16,host_02,user_01,Standard,notepad.exe,explorer.exe,Remove-Job C:\Users\,notepad,20,1,success,benign,-0.055210355,0,,,,,,,,,,
02/12/2025 08:14,host_01,user_10,Standard,notepad.exe,explorer.exe,Stop-Service C:\Windows\Temp.py Ge,notepad,34,2,failure,benign,-0.216264754,0,,,,,,,,,,
07/12/2025 10:32,host_01,user_07,Standard,notepad.exe,explorer.exe,Set-Process /usr/bin.ps1 Remove-Process C:\Windows\Temp.txt Remove-J,notepad,68,3,success,suspicious,0.11742396308567347,1,,,,,,,,,,
18/12/2025 15:01,host_02,user_04,Standard,cmd.exe,regsvr32.exe,Set-File C:\Users\Public.log,cmd,28,1,success,benign,-0.113133739,0,,,,,,,,,,
18/12/2025 16:25,host_01,user_05,Admin,cmd.exe,cscript.exe,Get-Process,cmd,11,1,success,benign,-0.063077617,0,,,,,,,,,,
16/12/2025 12:09,host_02,user_01,Standard,python.exe,services.exe,Stop-Service /tmp.ps1 New-Registry C:\Wi,python,40,2,success,benign,-0.070454276,0,,,,,,,,,,
12/12/2025 12:33,host_03,user_04,Standard,powershell.exe,explorer.exe,Stop-Registry C:\Wi,powershell,19,1,success,benign,-0.07349812,0,,,,,,,,,,
19/12/2025 09:25,host_03,user_06,Standard,cmd.exe,cmd.exe,New-Job /tmp.log,cmd,16,1,success,benign,-0.057623435,0,,,,,,,,,,
01/12/2025 12:54,host_02,user_01,Standard,notepad.exe,explorer.exe,Start-Registry C:\Wi,notepad,20,1,success,benign,-0.060114268,0,,,,,,,,,,
03/12/2025 09:53,host_02,user_02,Standard,rundll32.exe,explorer.exe,Get-File /tmp.log Get-Process /usr/bin.tx,rundll32,41,2,success,benign,-0.17641208,0,,,,,,,,,,
03/12/2025 14:48,host_03,user_07,Standard,python.exe,taskeng.exe,Set-Job /usr/,python,13,1,success,benign,-0.075125681,0,,,,,,,,,,
01/12/2025 17:49,host_01,user_06,Standard,notepad.exe,explorer.exe,New-Service /usr/bin.lo,notepad,23,1,success,benign,-0.141417835,0,,,,,,,,,,
21/12/2025 12:14,host_02,user_07,Standard,cscript.exe,explorer.exe,Start-Service C:\Users\,cscript,23,1,success,benign,-0.045352155,0,,,,,,,,,,
11/12/2025 12:16,host_01,user_06,Standard,notepad.exe,explorer.exe,Get-Registry C:\Users\Public.ps1 New-,notepad,37,2,success,benign,-0.156049172,0,,,,,,,,,,
31/12/2025 17:37,host_03,user_01,Standard,notepad.exe,explorer.exe,Set-Process /tmp.py Stop-Registry /tmp.py Se,notepad,44,3,success,benign,-0.010078073,0,,,,,,,,,,
04/12/2025 13:45,host_02,user_03,Admin,notepad.exe,explorer.exe,Set-File /tmp.py Set-Service /tmp.txt New,notepad,41,3,success,benign,-0.005076592,0,,,,,,,,,,
07/12/2025 17:05,host_01,user_02,Standard,powershell.exe,cscript.exe,Get-Process C:\Windows\Temp.,powershell,28,1,success,benign,-0.135726703,0,,,,,,,,,,
31/12/2025 17:40,host_03,user_08,Standard,mshta.exe,taskeng.exe,Start-Job C:\Windows\Temp.log,mshta,29,1,success,benign,-0.108093275,0,,,,,,,,,,
31/12/2025 09:20,host_03,user_08,Standard,notepad.exe,explorer.exe,Get-File /tmp.py New-R,notepad,22,2,success,benign,-0.124686327,0,,,,,,,,,,
15/12/2025 15:40,host_01,user_06,Standard,rundll32.exe,explorer.exe,New-Service C:\Users\Public.ps1 New-Process,rundll32,43,2,success,benign,-0.163759928,0,,,,,,,,,,
31/12/2025 09:58,host_03,user_03,Standard,powershell.exe,cmd.exe,Start-Service C:\Windows\,powershell,25,1,success,benign,-0.086377922,0,,,,,,,,,,
05/12/2025 10:07,host_01,user_10,Standard,notepad.exe,explorer.exe,New-Process C:\,notepad,15,1,success,benign,-0.06064006,0,,,,,,,,,,
26/12/2025 13:02,host_03,user_01,Standard,python.exe,rundll32.exe,Stop-Process C:\Windows\Temp.,python,29,1,success,benign,-0.022136484,0,,,,,,,,,,
22/12/2025 12:17,host_01,user_08,Standard,notepad.exe,explorer.exe,Start-Job C:\Users\Public.ps1,notepad,29,1,success,benign,-0.022518919,0,,,,,,,,,,
28/12/2025 13:15,host_01,user_07,Standard,rundll32.exe,explorer.exe,Start-Service C:\,rundll32,17,1,success,benign,-0.061527628,0,,,,,,,,,,
04/12/2025 15:24,host_01,user_04,Admin,mshta.exe,cmd.exe,New-Job C:\Windows\Tem,mshta,22,1,success,benign,-0.143862274,0,,,,,,,,,,
08/12/2025 12:45,host_02,user_05,Standard,notepad.exe,explorer.exe,Start-Servi,notepad,11,1,success,benign,-0.00732739,0,,,,,,,,,,
15/12/2025 10:21,host_03,user_10,Standard,rundll32.exe,explorer.exe,Set-File /usr/bin.log Ne,rundll32,24,2,success,benign,-0.111601243,0,,,,,,,,,,
21/12/2025 13:59,host_03,user_07,Standard,python.exe,taskeng.exe,Remove-Job /usr/bin.py Set-,python,27,2,success,benign,-0.124610096,0,,,,,,,,,,
16/12/2025 18:48,host_01,user_08,Standard,notepad.exe,explorer.exe,New-File C:\Windows\Temp.log Remove-Regist,notepad,42,2,success,benign,-0.074692756,0,,,,,,,,,,
19/12/2025 09:18,host_01,user_01,Standard,rundll32.exe,explorer.exe,Remove-Service,rundll32,14,1,success,benign,-0.03595056,0,,,,,,,,,,
22/12/2025 11:57,host_03,user_08,Standard,mshta.exe,taskeng.exe,New-Process /tmp.log New-Process C:\Windows\T,mshta,45,2,success,benign,-0.089680037,0,,,,,,,,,,
07/12/2025 16:05,host_03,user_05,Standard,cmd.exe,cscript.exe,Set-Job C:\Users\Public.txt Get-Process,cmd,39,2,success,benign,-0.23916757,0,,,,,,,,,,
29/12/2025 13:35,host_01,user_08,Standard,notepad.exe,explorer.exe,Remove-Service /tmp.ps1 S,notepad,25,2,success,benign,-0.10721827,0,,,,,,,,,,
02/12/2025 09:39,host_02,user_10,Standard,notepad.exe,explorer.exe,Stop-Job /u,notepad,11,1,success,benign,-0.01511562,0,,,,,,,,,,
02/12/2025 14:08,host_01,user_01,Standard,rundll32.exe,explorer.exe,Start-Service C:\Users\Public.log Rem,rundll32,37,2,success,benign,-0.202252025,0,,,,,,,,,,
29/12/2025 10:16,host_03,user_09,Standard,powershell.exe,cmd.exe,Get-Process C,powershell,13,1,success,benign,-0.104629989,0,,,,,,,,,,
14/12/2025 10:15,host_01,user_05,Standard,cmd.exe,wscript.exe,Set-Job C:\Windows\Temp.log Start-Registry,cmd,42,2,success,benign,-0.113067589,0,,,,,,,,,,
26/12/2025 08:23,host_02,user_07,Standard,rundll32.exe,explorer.exe,Start-Registry C:\Windows\Temp.,rundll32,31,1,success,benign,-0.011721894,0,,,,,,,,,,
11/12/2025 16:09,host_02,user_02,Standard,notepad.exe,explorer.exe,Start-Service C:\Users\Public.ps1 Set-Process /tmp.ps1 Set-Process C:\Windows\Tem,notepad,81,3,success,suspicious,0.004562258,1,,,,,,,,,,
25/12/2025 10:55,host_03,user_03,Standard,python.exe,python.exe,Remove-File C:\,python,15,1,success,benign,-0.083514666,0,,,,,,,,,,
08/12/2025 16:56,host_01,user_06,Admin,notepad.exe,explorer.exe,New-Job C:\Users\Public.log N,notepad,29,2,success,benign,-0.220308436,0,,,,,,,,,,
22/12/2025 08:47,host_01,user_01,Standard,cmd.exe,explorer.exe,Start-Proc,cmd,10,1,success,benign,-0.008293608,0,,,,,,,,,,
04/12/2025 10:09,host_02,user_01,Standard,wscript.exe,cmd.exe,Start-Service /usr/bin.txt New-Jo,wscript,33,2,success,benign,-0.201531293,0,,,,,,,,,,
10/12/2025 15:33,host_02,user_07,Standard,powershell.exe,explorer.exe,Remove-Service C:\Windows\,powershell,26,1,success,benign,-0.185618344,0,,,,,,,,,,
05/12/2025 11:26,host_02,user_08,Standard,cmd.exe,rundll32.exe,Remove-Service /tmp.txt S,cmd,25,2,success,benign,-0.093477715,0,,,,,,,,,,
29/12/2025 12:24,host_03,user_02,Standard,cmd.exe,cmd.exe,Get-Service /usr/bin.txt Start-File C:\Win,cmd,42,2,success,benign,-0.111579051,0,,,,,,,,,,
03/12/2025 09:36,host_03,user_08,Standard,notepad.exe,explorer.exe,Set-Service C,notepad,13,1,success,benign,-0.05810838,0,,,,,,,,,,
03/12/2025 13:49,host_03,user_06,Standard,cmd.exe,rundll32.exe,Set-Service /tmp.log Get-File /,cmd,31,2,success,benign,-0.175781968,0,,,,,,,,,,
25/12/2025 13:28,host_03,user_06,Standard,notepad.exe,explorer.exe,New-Service /tmp.py New-Service /tmp.log,notepad,40,2,success,benign,-0.135807853,0,,,,,,,,,,
28/12/2025 15:36,host_01,user_10,Standard,notepad.exe,explorer.exe,Set-Process C:\Windows\Temp.py Set-Re,notepad,37,2,success,benign,-0.162275936,0,,,,,,,,,,
04/12/2025 12:00,host_02,user_05,Standard,powershell.exe,explorer.exe,Stop-Service C:\Users\Public.py Get-File /tm,powershell,44,2,success,benign,-0.137074006,0,,,,,,,,,,
26/12/2025 11:12,host_02,user_09,Standard,rundll32.exe,explorer.exe,Set-Service,rundll32,11,1,success,benign,-0.0142094,0,,,,,,,,,,
12/12/2025 14:12,host_03,user_04,Standard,notepad.exe,explorer.exe,New-File /tmp,notepad,13,1,success,benign,-0.01844531,0,,,,,,,,,,
21/12/2025 11:09,host_03,user_03,Standard,python.exe,rundll32.exe,Remove-Service /tmp.log Sta,python,27,2,success,benign,-0.114086585,0,,,,,,,,,,
19/12/2025 10:35,host_02,user_10,Standard,python.exe,cmd.exe,New-Job /usr/bin.py G,python,21,2,success,benign,-0.09283584,0,,,,,,,,,,
02/12/2025 14:58,host_02,user_04,Standard,powershell.exe,cmd.exe,Remove-Registry C:\Windows\Temp.ps1 Stop,powershell,40,2,success,benign,-0.172483758,0,,,,,,,,,,
25/12/2025 15:02,host_02,user_07,Standard,notepad.exe,explorer.exe,New-Registry C:\Users\Public.py Start-Job C:\U,notepad,46,2,success,benign,-0.152605846,0,,,,,,,,,,
30/12/2025 18:15,host_03,user_04,Standard,notepad.exe,explorer.exe,Stop-Process /usr/bin.log Remove-File,notepad,37,2,success,benign,-0.134899816,0,,,,,,,,,,
14/12/2025 15:16,host_02,user_01,Standard,powershell.exe,mshta.exe,Start-Service /usr/bi,powershell,21,1,success,benign,-0.14589152,0,,,,,,,,,,
23/12/2025 16:01,host_01,user_08,Admin,notepad.exe,explorer.exe,Stop-Job /usr/bin.log Stop-Process C:\Windo,notepad,43,2,success,benign,-0.216523267,0,,,,,,,,,,
23/12/2025 13:20,host_02,user_01,Standard,cmd.exe,wscript.exe,Start-Service C:\Us,cmd,19,1,success,benign,-0.064769558,0,,,,,,,,,,
11/12/2025 14:14,host_01,user_06,Standard,mshta.exe,wscript.exe,Start-File C:\Users\Public.,mshta,27,1,success,benign,-0.099524901,0,,,,,,,,,,
24/12/2025 08:55,host_02,user_07,Standard,powershell.exe,wscript.exe,Set-Service C:\Users\,powershell,21,1,success,benign,-0.018878505,0,,,,,,,,,,
09/12/2025 12:40,host_02,user_05,Standard,powershell.exe,cscript.exe,Remove-Job /tmp.ps1 S,powershell,21,2,success,benign,-0.063952086,0,,,,,,,,,,
08/12/2025 18:01,host_01,user_03,Standard,rundll32.exe,explorer.exe,Get-Registry C:\Windows\Temp.txt Remove-Job,rundll32,43,2,success,benign,-0.117554877,0,,,,,,,,,,
21/12/2025 08:20,host_02,user_02,Standard,cscript.exe,explorer.exe,Set-Process C:\Windows\Temp.py Start-F,cscript,38,2,success,benign,-0.127641094,0,,,,,,,,,,
18/12/2025 12:11,host_01,user_05,Standard,powershell.exe,cscript.exe,New-Service /usr/bin.txt Ge,powershell,27,2,success,benign,-0.119115718,0,,,,,,,,,,
12/12/2025 13:05,host_02,user_08,Admin,cmd.exe,rundll32.exe,Get-Registry C:\Windows\Temp.ps,cmd,31,1,success,benign,-0.017706825,0,,,,,,,,,,
17/12/2025 15:33,host_01,user_07,Standard,python.exe,cmd.exe,New-Registry C:\Windows\Temp.txt Start-S,python,40,2,success,benign,-0.23898774,0,,,,,,,,,,
12/12/2025 09:38,host_02,user_06,Standard,wscript.exe,explorer.exe,Get-Job C:\Users\,wscript,17,1,success,benign,-0.083144004,0,,,,,,,,,,
09/12/2025 12:02,host_02,user_07,Standard,notepad.exe,explorer.exe,Set-Registry C:\Users\Publi,notepad,27,1,success,benign,-0.02256912,0,,,,,,,,,,
19/12/2025 14:02,host_02,user_02,Standard,notepad.exe,explorer.exe,Stop-Process /,notepad,14,1,success,benign,-0.044383394,0,,,,,,,,,,
11/12/2025 17:06,host_01,user_04,Standard,powershell.exe,cmd.exe,Remove-Process /usr/bin.txt Start-Fil,powershell,37,2,success,benign,-0.224775165,0,,,,,,,,,,
12/12/2025 13:50,host_03,user_03,Standard,cscript.exe,explorer.exe,Remove-Registry /tmp.log Set-Registry /tmp.py Set-,cscript,50,3,success,benign,-0.000960167,1,,,,,,,,,,
02/12/2025 11:45,host_02,user_01,Standard,notepad.exe,explorer.exe,Stop-File /usr/bin.log Get-Process /usr/b,notepad,41,2,success,benign,-0.095547079,0,,,,,,,,,,
11/12/2025 14:33,host_03,user_08,Standard,rundll32.exe,explorer.exe,Stop-Registry C:\Users\Public.log Rem,rundll32,37,2,success,benign,-0.222427456,0,,,,,,,,,,
01/12/2025 09:43,host_02,user_05,Standard,powershell.exe,explorer.exe,Start-Registry /usr/bin.py Get-File C,powershell,37,2,success,benign,-0.174188445,0,,,,,,,,,,
11/12/2025 17:37,host_02,user_08,Standard,rundll32.exe,explorer.exe,Start-Process C:\Users\Public.log,rundll32,33,1,success,benign,-0.044433045,0,,,,,,,,,,
22/12/2025 10:58,host_03,user_08,Standard,rundll32.exe,services.exe,Start-Job /tmp.log Stop-J,rundll32,25,2,success,benign,-0.145499934,0,,,,,,,,,,
04/12/2025 17:53,host_03,user_06,Standard,python.exe,mshta.exe,Stop-Job C:\Users\Public.txt Start-Registry /tmp,python,48,2,success,benign,-0.195380498,0,,,,,,,,,,
05/12/2025 11:20,host_01,user_04,Standard,cscript.exe,explorer.exe,New-Process /usr/bin.log New,cscript,28,2,success,benign,-0.109195074,0,,,,,,,,,,
09/12/2025 12:13,host_03,user_02,Standard,notepad.exe,explorer.exe,Remove-Registry /usr/bin.txt Remove-,notepad,36,2,success,benign,-0.13179554,0,,,,,,,,,,
19/12/2025 11:10,host_03,user_03,Admin,python.exe,rundll32.exe,New-Job C:\Windows\Temp.ps1 Stop-Job,python,36,2,success,benign,-0.14211527,0,,,,,,,,,,
22/12/2025 09:30,host_02,user_06,Admin,notepad.exe,explorer.exe,Set-Registry /usr/bin.log Stop-Registry /us,notepad,43,2,success,benign,-0.131212621,0,,,,,,,,,,
10/12/2025 11:01,host_01,user_09,Standard,notepad.exe,explorer.exe,Set-Process /usr/bin.py Set-Job /usr/bin.txt New,notepad,48,3,success,benign,-0.009516818,0,,,,,,,,,,
23/12/2025 10:56,host_02,user_08,Standard,powershell.exe,wscript.exe,Get-Service C:\Windows\T,powershell,24,1,success,benign,-0.082375711,0,,,,,,,,,,
18/12/2025 15:38,host_01,user_08,Standard,wscript.exe,explorer.exe,New-Process C:\Windows\Temp.ps1 Remo,wscript,36,2,success,benign,-0.23944257,0,,,,,,,,,,
23/12/2025 15:24,host_03,user_06,Standard,python.exe,taskeng.exe,Get-Job C:\Windows,python,18,1,success,benign,-0.150139847,0,,,,,,,,,,
05/12/2025 14:44,host_02,user_09,Standard,notepad.exe,explorer.exe,Set-Process /tmp.ps1,notepad,20,1,success,benign,-0.092573494,0,,,,,,,,,,
09/12/2025 17:46,host_01,user_07,Standard,rundll32.exe,powershell.exe,New-File /tmp.log Stop-Service C:\,rundll32,34,2,success,benign,-0.187551605,0,,,,,,,,,,
28/12/2025 18:51,host_02,user_06,Standard,notepad.exe,explorer.exe,Set-File C:\Windows\Temp.txt Remove-File C:\Windo,notepad,49,2,success,suspicious,-0.057662548,0,,,,,,,,,,
03/12/2025 09:50,host_02,user_10,Admin,cmd.exe,explorer.exe,Stop-Service /usr/bin.py Stop-Job /usr/bin.l,cmd,44,2,success,benign,-0.147894908,0,,,,,,,,,,
25/12/2025 08:33,host_02,user_03,Standard,notepad.exe,explorer.exe,Set-Service /t,notepad,14,1,success,benign,-0.012480675,0,,,,,,,,,,
11/12/2025 13:57,host_01,user_01,Standard,notepad.exe,explorer.exe,Start-Service,notepad,13,1,success,benign,-0.038383076,0,,,,,,,,,,
22/12/2025 10:49,host_02,user_01,Standard,notepad.exe,explorer.exe,Start-Process C:\Window,notepad,23,1,success,benign,-0.129808807,0,,,,,,,,,,
16/12/2025 08:26,host_01,user_08,Standard,notepad.exe,explorer.exe,Stop-Job /tmp.txt Set-Process C:\Windows\Tem,notepad,44,2,success,benign,-0.093615188,0,,,,,,,,,,
28/12/2025 14:00,host_03,user_04,Standard,wscript.exe,explorer.exe,Set-Service,wscript,11,1,success,benign,-0.032428829,0,,,,,,,,,,
09/12/2025 12:27,host_03,user_08,Standard,notepad.exe,explorer.exe,New-Service,notepad,11,1,success,benign,-0.017839919,0,,,,,,,,,,
30/12/2025 15:23,host_02,user_07,Standard,cmd.exe,cmd.exe,Stop-File C:\Users\Public.p,cmd,27,1,success,benign,-0.156044611,0,,,,,,,,,,
21/12/2025 17:56,host_03,user_05,Standard,cmd.exe,cmd.exe,Get-File /usr/bin.py Set-File /usr/bin.txt Ge,cmd,45,3,success,benign,-0.113709882,0,,,,,,,,,,
05/12/2025 10:57,host_01,user_02,Standard,cmd.exe,powershell.exe,Stop-Job C:\Wind,cmd,16,1,success,benign,-0.086197182,0,,,,,,,,,,
28/12/2025 22:58,host_01,user_08,Standard,cmd.exe,explorer.exe,New-Registry C:\Windows\Temp.py Get-Job C:\Users\Public.py,cmd,58,2,success,suspicious,-0.068281144,0,,,,,,,,,,
16/12/2025 09:25,host_03,user_10,Admin,python.exe,python.exe,Stop-Process C:\Windows\Temp.txt Stop-Registry,python,46,2,success,benign,-0.102239288,0,,,,,,,,,,
25/12/2025 09:09,host_01,user_04,Standard,notepad.exe,explorer.exe,Get-Service /usr/bin.log New-File /t,notepad,36,2,success,benign,-0.186062521,0,,,,,,,,,,
14/12/2025 15:04,host_03,user_08,Standard,powershell.exe,powershell.exe,Remove-Registry /tmp.log Start-Service /tm,powershell,42,2,success,benign,-0.188048183,0,,,,,,,,,,
12/12/2025 10:36,host_03,user_04,Standard,cmd.exe,cmd.exe,Start-Job /usr/bin.log Get-File C:\Users\Pu,cmd,43,2,success,benign,-0.129419696,0,,,,,,,,,,
30/12/2025 11:34,host_01,user_05,Standard,notepad.exe,explorer.exe,Remove-Service C:\Windows\Temp.ps1 Get-Registry,notepad,47,2,success,benign,-0.030129128,0,,,,,,,,,,
26/12/2025 09:25,host_01,user_10,Standard,rundll32.exe,cscript.exe,Stop-Job C:\Windows,rundll32,19,1,success,benign,-0.105652708,0,,,,,,,,,,
31/12/2025 01:41,host_03,user_03,Standard,notepad.exe,explorer.exe,New-Service /usr/bin.txt Start-Registry /usr/bin.py,notepad,51,2,success,suspicious,-0.017006569,0,,,,,,,,,,
14/12/2025 16:05,host_03,user_09,Standard,powershell.exe,cscript.exe,Get-Service /tmp.log New-Service C:\User,powershell,40,2,success,benign,-0.235564677,0,,,,,,,,,,
28/12/2025 12:41,host_01,user_06,Standard,powershell.exe,powershell.exe,Set-File C:\U,powershell,13,1,success,benign,-0.009699735,0,,,,,,,,,,
04/12/2025 14:04,host_03,user_04,Standard,notepad.exe,explorer.exe,New-File /tmp.txt Start-,notepad,24,2,success,benign,-0.177295586,0,,,,,,,,,,
24/12/2025 02:42,host_02,user_03,Standard,notepad.exe,explorer.exe,Get-Job /tmp.ps1 New-File /tmp.txt Start-Process /tmp.txt Stop-Registry /usr/bin.,notepad,81,4,success,suspicious,0.015284206609468262,1,,,,,,,,,,
05/12/2025 14:06,host_02,user_09,Admin,notepad.exe,explorer.exe,Remove-Process /usr/bin.,notepad,24,1,success,benign,-0.092660905,0,,,,,,,,,,
09/12/2025 10:17,host_03,user_09,Standard,python.exe,explorer.exe,Get-Service /usr/bin.log Stop-Service C:\Windows\,python,49,2,success,benign,-0.092272115,0,,,,,,,,,,
14/12/2025 18:00,host_01,user_08,Standard,notepad.exe,explorer.exe,Remove-File /usr/bin.log Stop-File C:\User,notepad,42,2,success,benign,-0.116839601,0,,,,,,,,,,
15/12/2025 15:11,host_03,user_06,Standard,mshta.exe,cscript.exe,Get-Registry /tmp.ps1 Stop-Regis,mshta,32,2,success,benign,-0.206261437,0,,,,,,,,,,
19/12/2025 14:40,host_03,user_05,Standard,cmd.exe,python.exe,Set-Job C:\Windows\Temp.txt Set-Job /t,cmd,38,2,success,benign,-0.159648455,0,,,,,,,,,,
24/12/2025 12:44,host_02,user_08,Standard,regsvr32.exe,explorer.exe,Stop-Job /tmp.txt Ne,regsvr32,20,2,success,benign,-0.071597964,0,,,,,,,,,,
14/12/2025 08:55,host_01,user_03,Admin,wscript.exe,explorer.exe,Get-Service /usr/bin.py Remove-F,wscript,32,2,success,benign,-0.093944664,0,,,,,,,,,,
05/12/2025 09:25,host_03,user_06,Standard,cmd.exe,explorer.exe,Set-Registry /tmp.txt N,cmd,23,2,success,benign,-0.081256872,0,,,,,,,,,,
26/12/2025 08:11,host_02,user_04,Standard,cmd.exe,wscript.exe,Remove-Process /tmp.log New-Process /tm,cmd,39,2,success,benign,-0.110863979,0,,,,,,,,,,
24/12/2025 17:25,host_02,user_04,Standard,powershell.exe,rundll32.exe,Start-File C:\Users\Public.log Remove-Registry,powershell,46,2,success,benign,-0.09496169,0,,,,,,,,,,
22/12/2025 12:20,host_02,user_06,Standard,cmd.exe,wscript.exe,Set-File C:\Users\P,cmd,19,1,success,benign,-0.057447963,0,,,,,,,,,,
03/12/2025 16:28,host_02,user_08,Standard,notepad.exe,explorer.exe,Start-Registry /usr/bin.txt Remove-J,notepad,36,2,success,benign,-0.214137284,0,,,,,,,,,,
17/12/2025 08:14,host_02,user_07,Standard,python.exe,services.exe,Stop-Registry /tmp.py Set-Job C:\User,python,37,2,success,benign,-0.142665045,0,,,,,,,,,,
08/12/2025 23:58,host_01,user_08,Standard,notepad.exe,explorer.exe,Start-Registry C:\Users\Public.ps1 New-File C:\Users\Public.ps1 New-File C:\Win,notepad,79,3,success,suspicious,-0.160520501,0,,,,,,,,,,
10/12/2025 18:29,host_02,user_08,Standard,cmd.exe,cmd.exe,Start-Regist,cmd,12,1,success,benign,-0.003942613,0,,,,,,,,,,
01/12/2025 11:16,host_03,user_08,Admin,cmd.exe,cscript.exe,Remove-Registry C:\Windows,cmd,26,1,success,benign,-0.109543956,0,,,,,,,,,,
05/12/2025 09:41,host_01,user_03,Standard,notepad.exe,explorer.exe,New-Job C:\Users\Publi,notepad,22,1,success,benign,-0.116829255,0,,,,,,,,,,
02/12/2025 15:09,host_02,user_06,Standard,notepad.exe,explorer.exe,Get-Service /tmp.py New,notepad,23,2,success,benign,-0.209539741,0,,,,,,,,,,
05/12/2025 08:42,host_01,user_09,Standard,notepad.exe,explorer.exe,Remove-File C:\,notepad,15,1,success,benign,-0.009403524,0,,,,,,,,,,
30/12/2025 00:45,host_01,user_01,Standard,notepad.exe,explorer.exe,Get-Process C:\Windows\Temp.py Start-Service C:\Users\Public.txt Get-File /,notepad,75,3,success,suspicious,-0.197321112,0,,,,,,,,,,
14/12/2025 08:03,host_03,user_06,Standard,cmd.exe,regsvr32.exe,Get-Job /usr/bin,cmd,16,1,success,benign,-0.006384299,0,,,,,,,,,,
